temporada_alta,dif_min,atraso_15,periodo_dia
0,0,0,mañana
0,-5,0,mañana
0,9,0,mañana
0,-6,0,mañana
0,21,1,mañana
0,16,1,mañana
0,-2,0,mañana
0,8,0,mañana
0,-2,0,mañana
0,14,0,mañana
0,-2,0,mañana
0,28,1,mañana
0,1,0,mañana
0,6,0,mañana
0,-6,0,mañana
0,4,0,mañana
0,19,1,noche
0,9,0,noche
0,8,0,noche
0,3,0,noche
0,6,0,noche
0,6,0,noche
0,4,0,noche
0,12,0,noche
0,10,0,noche
0,3,0,noche
0,11,0,noche
0,9,0,noche
0,13,0,noche
0,5,0,noche
0,59,1,noche
0,-6,0,noche
0,12,0,noche
0,5,0,noche
0,11,0,noche
0,12,0,noche
0,14,0,noche
0,22,1,noche
0,23,1,noche
0,13,0,noche
0,6,0,noche
0,17,1,noche
0,20,1,noche
0,57,1,noche
0,5,0,noche
0,3,0,noche
0,2,0,noche
0,5,0,noche
0,7,0,noche
0,-4,0,tarde
0,8,0,tarde
0,6,0,tarde
0,9,0,tarde
0,14,0,tarde
0,-3,0,tarde
0,3,0,tarde
0,1,0,tarde
0,22,1,tarde
0,14,0,tarde
0,51,1,tarde
0,-1,0,tarde
0,19,1,tarde
0,-1,0,tarde
0,5,0,tarde
0,7,0,tarde
0,14,0,tarde
0,-2,0,tarde
0,9,0,tarde
0,-3,0,tarde
0,7,0,tarde
0,21,1,tarde
0,86,1,tarde
0,6,0,tarde
0,13,0,tarde
0,-2,0,noche
0,46,1,noche
0,66,1,noche
0,11,0,noche
0,8,0,noche
0,1,0,noche
0,8,0,noche
0,3,0,noche
0,8,0,noche
0,5,0,noche
0,1,0,noche
0,7,0,noche
0,24,1,noche
0,6,0,noche
0,2,0,noche
0,3,0,noche
0,2,0,noche
0,0,0,noche
0,20,1,noche
0,7,0,noche
0,5,0,noche
0,0,0,noche
0,19,1,noche
0,51,1,noche
0,3,0,noche
0,22,1,noche
0,-5,0,noche
0,20,1,noche
0,7,0,noche
0,24,1,noche
0,4,0,tarde
0,8,0,tarde
0,10,0,tarde
0,14,0,tarde
0,0,0,tarde
0,9,0,tarde
0,13,0,tarde
0,15,0,tarde
0,10,0,tarde
0,28,1,tarde
0,13,0,tarde
0,19,1,tarde
0,16,1,tarde
0,4,0,tarde
0,60,1,tarde
0,11,0,tarde
0,46,1,tarde
0,14,0,tarde
0,17,1,tarde
0,37,1,tarde
0,9,0,tarde
0,10,0,tarde
0,18,1,tarde
0,5,0,tarde
0,9,0,tarde
0,21,1,tarde
0,11,0,tarde
0,6,0,tarde
0,4,0,tarde
0,34,1,tarde
0,-1,0,tarde
0,23,1,tarde
0,19,1,tarde
0,11,0,tarde
0,12,0,tarde
0,6,0,tarde
0,0,0,tarde
0,4,0,tarde
0,13,0,tarde
0,7,0,tarde
0,12,0,tarde
0,16,1,tarde
0,15,0,tarde
0,44,1,tarde
0,19,1,tarde
0,34,1,tarde
0,-1,0,tarde
0,5,0,tarde
0,1,0,tarde
0,31,1,tarde
0,8,0,tarde
0,9,0,tarde
0,22,1,tarde
0,2,0,tarde
0,7,0,tarde
0,37,1,tarde
0,-2,0,tarde
0,5,0,tarde
0,17,1,tarde
0,2,0,noche
0,27,1,noche
0,2,0,noche
0,26,1,noche
0,6,0,noche
0,16,1,noche
0,1,0,noche
0,4,0,noche
0,24,1,noche
0,2,0,noche
0,6,0,noche
0,14,0,noche
0,21,1,noche
0,1,0,noche
0,26,1,noche
0,3,0,noche
0,-8,0,noche
0,-4,0,noche
0,5,0,noche
0,1,0,noche
0,2,0,noche
0,8,0,noche
0,10,0,noche
0,7,0,noche
0,1,0,noche
0,1,0,noche
0,3,0,noche
0,-2,0,noche
0,12,0,noche
0,-5,0,noche
0,28,1,tarde
0,2,0,tarde
0,2,0,tarde
0,48,1,tarde
0,0,0,tarde
0,118,1,tarde
0,6,0,tarde
0,0,0,tarde
0,18,1,tarde
0,-2,0,mañana
0,-6,0,mañana
0,-6,0,mañana
0,10,0,mañana
0,153,1,mañana
0,6,0,mañana
0,-2,0,mañana
0,10,0,mañana
0,-2,0,mañana
0,0,0,mañana
0,11,0,mañana
0,2,0,mañana
0,4,0,mañana
0,2,0,mañana
0,1,0,mañana
0,-3,0,mañana
0,-7,0,mañana
0,5,0,mañana
0,-1,0,mañana
0,16,1,mañana
0,-5,0,mañana
0,-1,0,mañana
0,34,1,mañana
0,-1,0,mañana
0,10,0,mañana
0,3,0,mañana
0,16,1,mañana
0,-2,0,mañana
0,2,0,mañana
0,-6,0,mañana
0,8,0,tarde
0,13,0,tarde
0,31,1,tarde
0,13,0,tarde
0,3,0,tarde
0,9,0,tarde
0,1,0,tarde
0,29,1,tarde
0,0,0,tarde
0,25,1,tarde
0,3,0,tarde
0,2,0,tarde
0,16,1,tarde
0,5,0,tarde
0,150,1,tarde
0,1,0,tarde
0,6,0,tarde
0,1,0,tarde
0,5,0,tarde
0,5,0,tarde
0,5,0,tarde
0,28,1,tarde
0,10,0,tarde
0,16,1,tarde
0,17,1,tarde
0,19,1,tarde
0,15,0,tarde
0,11,0,tarde
0,18,1,tarde
0,15,0,tarde
0,-3,0,noche
0,-1,0,noche
0,4,0,noche
0,11,0,noche
0,2,0,noche
0,3,0,noche
0,6,0,noche
0,4,0,noche
0,6,0,noche
0,9,0,noche
0,49,1,noche
0,10,0,noche
0,6,0,noche
0,1,0,noche
0,2,0,noche
0,88,1,noche
0,14,0,noche
0,21,1,noche
0,24,1,noche
0,21,1,noche
0,35,1,noche
0,0,0,noche
0,1,0,noche
0,46,1,noche
0,16,1,noche
0,52,1,noche
0,12,0,noche
0,18,1,noche
0,4,0,noche
0,17,1,noche
0,17,1,tarde
0,34,1,tarde
0,12,0,tarde
0,5,0,tarde
0,30,1,tarde
0,9,0,tarde
0,21,1,tarde
0,5,0,tarde
0,22,1,tarde
0,15,0,tarde
0,40,1,tarde
0,17,1,tarde
0,26,1,tarde
0,11,0,tarde
0,6,0,tarde
0,4,0,tarde
0,4,0,tarde
0,-2,0,mañana
0,7,0,mañana
0,7,0,mañana
0,11,0,mañana
0,8,0,mañana
0,-6,0,mañana
0,-1,0,mañana
0,6,0,mañana
0,14,0,mañana
0,3,0,mañana
0,3,0,mañana
0,5,0,mañana
0,-1,0,mañana
0,-1,0,mañana
0,-2,0,mañana
0,7,0,mañana
0,45,1,mañana
0,11,0,mañana
0,0,0,mañana
0,1,0,mañana
0,5,0,mañana
0,34,1,mañana
0,0,0,mañana
0,16,1,mañana
0,5,0,mañana
0,2,0,mañana
0,4,0,mañana
0,-1,0,mañana
0,14,0,mañana
0,2,0,mañana
0,5,0,mañana
0,14,0,mañana
0,6,0,mañana
0,0,0,mañana
0,30,1,mañana
0,5,0,mañana
0,-1,0,mañana
0,3,0,mañana
0,5,0,mañana
0,-3,0,mañana
0,0,0,noche
0,0,0,noche
0,6,0,noche
0,12,0,noche
0,22,1,noche
0,-1,0,noche
0,3,0,noche
0,-1,0,noche
0,11,0,noche
0,3,0,noche
0,161,1,noche
0,10,0,noche
0,4,0,noche
0,36,1,tarde
0,13,0,tarde
0,16,1,tarde
0,5,0,tarde
0,-3,0,mañana
0,2,0,tarde
0,6,0,mañana
0,20,1,tarde
0,7,0,mañana
0,-1,0,tarde
0,1,0,mañana
0,18,1,tarde
0,8,0,noche
0,0,0,noche
0,24,1,noche
0,2,0,noche
0,-2,0,noche
0,-2,0,noche
0,15,0,noche
0,14,0,noche
0,-2,0,noche
0,6,0,noche
0,5,0,noche
0,-2,0,noche
0,0,0,noche
0,3,0,noche
0,6,0,noche
0,-3,0,noche
0,-2,0,noche
0,6,0,mañana
0,9,0,mañana
0,36,1,mañana
0,11,0,mañana
0,25,1,mañana
0,-2,0,noche
0,5,0,noche
0,40,1,noche
0,59,1,noche
0,8,0,noche
0,-1,0,tarde
0,1,0,tarde
0,3,0,tarde
0,0,0,tarde
0,18,1,tarde
0,37,1,tarde
0,14,0,tarde
0,3,0,tarde
0,19,1,tarde
0,5,0,tarde
0,-3,0,tarde
0,2,0,tarde
0,3,0,tarde
0,-4,0,tarde
0,1,0,tarde
0,-3,0,tarde
0,16,1,tarde
0,-2,0,tarde
0,1,0,mañana
0,2,0,tarde
0,-5,0,mañana
0,1,0,mañana
0,-1,0,mañana
0,0,0,mañana
0,56,1,mañana
0,-1,0,noche
0,4,0,mañana
0,29,1,tarde
0,29,1,tarde
0,40,1,tarde
0,4,0,tarde
0,27,1,tarde
0,19,1,tarde
0,-5,0,tarde
0,12,0,tarde
0,26,1,tarde
0,11,0,tarde
0,-1,0,tarde
0,8,0,tarde
0,1,0,tarde
0,-5,0,tarde
0,0,0,tarde
0,-1,0,tarde
0,-1,0,mañana
0,-2,0,mañana
0,3,0,mañana
0,-1,0,mañana
0,0,0,mañana
0,22,1,mañana
0,0,0,mañana
0,-2,0,mañana
0,1,0,mañana
0,2,0,mañana
0,2,0,mañana
0,7,0,mañana
0,-5,0,mañana
0,-4,0,mañana
0,3,0,mañana
0,15,0,mañana
0,38,1,tarde
0,-6,0,noche
0,1,0,noche
0,5,0,noche
0,32,1,noche
0,2,0,noche
0,9,0,mañana
0,21,1,tarde
0,6,0,tarde
0,-5,0,noche
0,2,0,noche
0,6,0,noche
0,17,1,noche
0,16,1,tarde
0,1,0,tarde
0,4,0,tarde
0,6,0,tarde
0,12,0,tarde
0,-3,0,tarde
0,3,0,tarde
0,-2,0,tarde
0,-4,0,tarde
0,-5,0,tarde
0,-1,0,tarde
0,12,0,mañana
0,3,0,tarde
0,-4,0,mañana
0,7,0,tarde
0,7,0,mañana
0,13,0,tarde
0,3,0,mañana
0,6,0,tarde
0,-1,0,mañana
0,10,0,mañana
0,-1,0,mañana
0,42,1,mañana
0,2,0,tarde
0,12,0,mañana
0,-1,0,tarde
0,0,0,mañana
0,13,0,mañana
0,9,0,tarde
0,0,0,mañana
0,-7,0,mañana
0,4,0,mañana
0,8,0,mañana
0,8,0,mañana
0,8,0,tarde
0,50,1,mañana
0,10,0,mañana
0,4,0,mañana
0,8,0,mañana
0,37,1,mañana
0,32,1,mañana
0,22,1,mañana
0,19,1,noche
0,1,0,noche
0,-2,0,noche
0,7,0,noche
0,27,1,noche
0,-3,0,noche
0,10,0,noche
0,7,0,noche
0,-1,0,noche
0,25,1,noche
0,20,1,noche
0,7,0,noche
0,15,0,noche
0,37,1,noche
0,15,0,noche
0,10,0,noche
0,-1,0,noche
0,4,0,noche
0,13,0,noche
0,-3,0,noche
0,43,1,noche
0,58,1,noche
0,19,1,noche
0,33,1,noche
0,13,0,noche
0,2,0,noche
0,-1,0,noche
0,12,0,noche
0,-4,0,mañana
0,3,0,mañana
0,6,0,mañana
0,19,1,mañana
0,62,1,mañana
0,35,1,mañana
0,19,1,mañana
0,3,0,mañana
0,2,0,mañana
0,11,0,mañana
0,22,1,mañana
0,10,0,mañana
0,32,1,mañana
0,25,1,mañana
0,60,1,mañana
0,106,1,mañana
0,43,1,mañana
0,28,1,mañana
0,17,1,mañana
0,12,0,mañana
0,20,1,mañana
0,23,1,mañana
0,24,1,mañana
0,106,1,mañana
0,7,0,mañana
0,-9,0,mañana
0,-3,0,mañana
0,-9,0,mañana
0,0,0,mañana
0,14,0,mañana
0,23,1,mañana
0,63,1,mañana
0,29,1,mañana
0,1,0,mañana
0,8,0,mañana
0,-5,0,mañana
0,1,0,mañana
0,-2,0,mañana
0,12,0,mañana
0,6,0,mañana
0,0,0,noche
0,-1,0,noche
0,7,0,noche
0,5,0,noche
0,19,1,noche
0,-1,0,noche
0,-1,0,noche
0,10,0,noche
0,19,1,noche
0,6,0,noche
0,0,0,noche
0,3,0,noche
0,11,0,noche
0,3,0,noche
0,61,1,noche
0,5,0,noche
0,14,0,noche
0,4,0,noche
0,8,0,noche
0,4,0,noche
0,2,0,noche
0,2,0,noche
0,2,0,noche
0,27,1,noche
0,-1,0,noche
0,1,0,noche
0,3,0,noche
0,51,1,noche
0,0,0,noche
0,21,1,noche
0,2,0,noche
0,-6,0,noche
0,-1,0,noche
0,-2,0,noche
0,1,0,noche
0,6,0,noche
0,0,0,noche
0,-5,0,noche
0,15,0,noche
0,-2,0,noche
0,18,1,noche
0,4,0,noche
0,5,0,noche
0,-2,0,noche
0,20,1,noche
0,6,0,noche
0,11,0,noche
0,-2,0,noche
0,4,0,noche
0,4,0,noche
0,3,0,noche
0,9,0,noche
0,14,0,noche
0,5,0,noche
0,1,0,noche
0,12,0,noche
0,2,0,noche
0,5,0,noche
0,2,0,noche
0,-1,0,mañana
0,28,1,mañana
0,26,1,mañana
0,2,0,mañana
0,0,0,mañana
0,13,0,mañana
0,17,1,mañana
0,63,1,mañana
0,3,0,mañana
0,3,0,mañana
0,13,0,mañana
0,47,1,mañana
0,7,0,mañana
0,2,0,mañana
0,5,0,mañana
0,19,1,mañana
0,12,0,mañana
0,141,1,mañana
0,1,0,mañana
0,14,0,mañana
0,13,0,mañana
0,14,0,mañana
0,11,0,mañana
0,33,1,mañana
0,1,0,mañana
0,-9,0,noche
0,-6,0,noche
0,8,0,noche
0,8,0,noche
0,29,1,noche
0,-1,0,tarde
0,105,1,noche
0,13,0,noche
0,39,1,noche
0,11,0,noche
0,9,0,noche
0,106,1,noche
0,15,0,tarde
0,49,1,noche
0,25,1,noche
0,-2,0,noche
0,33,1,noche
0,-5,0,noche
0,15,0,noche
0,14,0,tarde
0,105,1,noche
0,17,1,noche
0,6,0,noche
0,5,0,noche
0,5,0,noche
0,1,0,tarde
0,11,0,noche
0,116,1,noche
0,1,0,noche
0,-6,0,mañana
0,6,0,mañana
0,1,0,mañana
0,0,0,mañana
0,-1,0,mañana
0,8,0,mañana
0,0,0,mañana
0,12,0,mañana
0,6,0,mañana
0,0,0,mañana
0,17,1,mañana
0,5,0,mañana
0,9,0,mañana
0,6,0,mañana
0,-5,0,mañana
0,3,0,mañana
0,-8,0,mañana
0,6,0,mañana
0,-9,0,mañana
0,8,0,mañana
0,2,0,mañana
0,-2,0,mañana
0,-7,0,mañana
0,10,0,mañana
0,11,0,mañana
0,112,1,tarde
0,22,1,tarde
0,16,1,tarde
0,-1,0,noche
0,-4,0,tarde
0,7,0,mañana
0,2,0,mañana
0,5,0,mañana
0,16,1,mañana
0,12,0,mañana
0,51,1,mañana
0,17,1,mañana
0,-5,0,mañana
0,35,1,mañana
0,62,1,mañana
0,8,0,mañana
0,49,1,mañana
0,8,0,mañana
0,34,1,tarde
0,2,0,tarde
0,17,1,tarde
0,61,1,tarde
0,65,1,tarde
0,62,1,tarde
0,13,0,tarde
0,3,0,tarde
0,-4,0,tarde
0,86,1,tarde
0,13,0,tarde
0,-7,0,tarde
0,7,0,tarde
0,-13,0,tarde
0,-4,0,tarde
0,-5,0,tarde
0,15,0,mañana
0,7,0,mañana
0,13,0,mañana
0,121,1,mañana
0,-1,0,mañana
0,4,0,mañana
0,11,0,mañana
0,16,1,mañana
0,93,1,mañana
0,-2,0,mañana
0,97,1,mañana
0,3,0,mañana
0,24,1,mañana
0,152,1,mañana
0,51,1,mañana
0,-3,0,mañana
0,53,1,mañana
0,11,0,mañana
0,144,1,mañana
0,21,1,mañana
0,10,0,mañana
0,34,1,mañana
0,0,0,tarde
0,4,0,tarde
0,14,0,tarde
0,-3,0,tarde
0,8,0,tarde
0,8,0,tarde
0,-1,0,tarde
0,7,0,tarde
0,7,0,tarde
0,4,0,tarde
0,0,0,tarde
0,88,1,tarde
0,58,1,tarde
0,3,0,tarde
0,18,1,tarde
0,0,0,tarde
0,4,0,tarde
0,6,0,tarde
0,40,1,tarde
0,51,1,tarde
0,7,0,tarde
0,-11,0,tarde
0,4,0,tarde
0,8,0,tarde
0,39,1,tarde
0,69,1,tarde
0,35,1,tarde
0,45,1,tarde
0,6,0,tarde
0,65,1,tarde
0,0,0,tarde
0,41,1,tarde
0,25,1,tarde
0,46,1,tarde
0,-6,0,tarde
0,5,0,tarde
0,15,0,tarde
0,25,1,tarde
0,44,1,tarde
0,3,0,tarde
0,-6,0,tarde
0,27,1,tarde
0,15,0,noche
0,-14,0,noche
0,4,0,noche
0,23,1,tarde
0,20,1,noche
0,6,0,noche
0,28,1,tarde
0,131,1,noche
0,45,1,tarde
0,117,1,noche
0,151,1,noche
0,140,1,noche
0,50,1,tarde
0,17,1,noche
0,77,1,noche
0,119,1,noche
0,11,0,noche
0,18,1,noche
0,107,1,noche
0,-10,0,noche
0,2,0,noche
0,2,0,noche
0,10,0,noche
0,-4,0,noche
0,32,1,noche
0,11,0,noche
0,28,1,noche
0,18,1,noche
0,35,1,noche
0,9,0,noche
0,86,1,noche
0,125,1,noche
0,22,1,noche
0,7,0,mañana
0,-7,0,mañana
0,-5,0,mañana
0,16,1,mañana
0,17,1,mañana
0,0,0,mañana
0,-4,0,mañana
0,-13,0,mañana
0,-13,0,mañana
0,13,0,mañana
0,-5,0,mañana
0,25,1,mañana
0,15,0,mañana
0,36,1,noche
0,24,1,noche
0,6,0,noche
0,11,0,noche
0,-1,0,noche
0,-1,0,noche
0,-8,0,noche
0,-11,0,noche
0,2,0,noche
0,-10,0,noche
0,57,1,noche
0,-11,0,noche
0,37,1,noche
0,2,0,noche
0,-1,0,noche
0,2,0,noche
0,23,1,noche
0,10,0,noche
0,7,0,noche
0,17,1,noche
0,107,1,noche
0,14,0,noche
0,-5,0,noche
0,3,0,noche
0,40,1,mañana
0,10,0,mañana
0,90,1,mañana
0,0,0,mañana
0,-4,0,mañana
0,1,0,mañana
0,-6,0,mañana
0,4,0,mañana
0,3,0,mañana
0,-2,0,mañana
0,-2,0,mañana
0,-7,0,mañana
0,-4,0,mañana
0,2,0,mañana
0,5,0,mañana
0,-9,0,mañana
0,0,0,mañana
0,-2,0,mañana
0,5,0,tarde
0,15,0,tarde
0,6,0,tarde
0,10,0,tarde
0,27,1,tarde
0,-4,0,tarde
0,21,1,tarde
0,-5,0,tarde
0,17,1,tarde
0,-2,0,tarde
0,76,1,tarde
0,10,0,tarde
0,2,0,tarde
0,-1,0,tarde
0,0,0,tarde
0,-3,0,tarde
0,10,0,tarde
0,2,0,tarde
0,21,1,tarde
0,-1,0,tarde
0,-5,0,tarde
0,-5,0,tarde
0,15,0,tarde
0,-2,0,tarde
0,22,1,tarde
0,1,0,tarde
0,11,0,mañana
0,-2,0,tarde
0,5,0,tarde
0,-4,0,mañana
0,31,1,tarde
0,10,0,tarde
0,-2,0,mañana
0,25,1,tarde
0,-3,0,mañana
0,8,0,mañana
0,-5,0,mañana
0,-6,0,mañana
0,-1,0,mañana
0,2,0,mañana
0,3,0,mañana
0,-1,0,mañana
0,-9,0,mañana
0,-7,0,mañana
0,2,0,mañana
0,19,1,mañana
0,11,0,mañana
0,3,0,mañana
0,1,0,mañana
0,1,0,mañana
0,8,0,mañana
0,8,0,mañana
0,18,1,mañana
0,1,0,mañana
0,-6,0,mañana
0,-3,0,mañana
0,-3,0,mañana
0,16,1,mañana
0,14,0,mañana
0,5,0,mañana
0,5,0,mañana
0,0,0,tarde
0,-6,0,tarde
0,-4,0,tarde
0,-1,0,tarde
0,22,1,noche
0,3,0,tarde
0,10,0,tarde
0,9,0,tarde
0,24,1,tarde
0,9,0,tarde
0,14,0,noche
0,11,0,tarde
0,-5,0,tarde
0,11,0,tarde
0,-2,0,tarde
0,1,0,noche
0,8,0,tarde
0,-6,0,tarde
0,5,0,tarde
0,6,0,tarde
0,17,1,tarde
0,140,1,noche
0,0,0,tarde
0,-1,0,tarde
0,17,1,tarde
0,-2,0,mañana
0,-6,0,mañana
0,-5,0,mañana
0,-8,0,tarde
0,11,0,tarde
0,53,1,tarde
0,-5,0,tarde
0,0,0,tarde
0,-2,0,mañana
0,-1,0,mañana
0,-1,0,tarde
0,-3,0,tarde
0,22,1,tarde
0,0,0,tarde
0,4,0,mañana
0,-3,0,tarde
0,0,0,tarde
0,0,0,tarde
0,-6,0,tarde
0,17,1,tarde
0,1,0,mañana
0,-2,0,mañana
0,104,1,tarde
0,5,0,tarde
0,-5,0,tarde
0,-5,0,tarde
0,0,0,mañana
0,-2,0,mañana
0,3,0,mañana
0,-2,0,mañana
0,1,0,mañana
0,51,1,mañana
0,10,0,mañana
0,-1,0,mañana
0,39,1,mañana
0,5,0,mañana
0,-3,0,mañana
0,8,0,mañana
0,11,0,mañana
0,-6,0,mañana
0,18,1,tarde
0,-2,0,tarde
0,2,0,tarde
0,-4,0,tarde
0,1,0,tarde
0,-1,0,tarde
0,4,0,tarde
0,0,0,tarde
0,65,1,tarde
0,2,0,tarde
0,13,0,tarde
0,1,0,tarde
0,11,0,tarde
0,-4,0,tarde
0,-2,0,tarde
0,13,0,tarde
0,-1,0,tarde
0,13,0,tarde
0,6,0,tarde
0,1,0,tarde
0,-4,0,tarde
0,17,1,tarde
0,48,1,tarde
0,0,0,tarde
0,42,1,tarde
0,18,1,tarde
0,112,1,tarde
0,3,0,tarde
0,3,0,tarde
0,16,1,tarde
0,-3,0,tarde
0,97,1,tarde
0,38,1,tarde
0,-8,0,tarde
0,-2,0,tarde
0,0,0,tarde
0,0,0,tarde
0,3,0,tarde
0,3,0,tarde
0,14,0,tarde
0,98,1,tarde
0,-4,0,tarde
0,7,0,tarde
0,3,0,tarde
0,-6,0,tarde
0,85,1,mañana
0,-1,0,mañana
0,10,0,mañana
0,12,0,mañana
0,-3,0,mañana
0,-8,0,mañana
0,5,0,mañana
0,-2,0,mañana
0,8,0,tarde
0,0,0,tarde
0,-3,0,tarde
0,3,0,mañana
0,5,0,mañana
0,-7,0,mañana
0,-1,0,mañana
0,19,1,mañana
0,-2,0,mañana
0,27,1,mañana
0,-2,0,mañana
0,-2,0,mañana
0,15,0,mañana
0,-5,0,mañana
0,1,0,mañana
0,-6,0,tarde
0,-4,0,tarde
0,3,0,mañana
0,25,1,tarde
0,64,1,tarde
0,3,0,tarde
0,-1,0,mañana
0,2,0,tarde
0,-1,0,tarde
0,-4,0,tarde
0,-2,0,mañana
0,9,0,tarde
0,-1,0,tarde
0,9,0,tarde
0,5,0,mañana
0,49,1,tarde
0,5,0,tarde
0,1,0,mañana
0,8,0,tarde
0,-3,0,mañana
0,2,0,tarde
0,-7,0,tarde
0,13,0,mañana
0,27,1,tarde
0,42,1,mañana
0,7,0,tarde
0,1,0,tarde
0,7,0,mañana
0,0,0,mañana
0,-7,0,tarde
0,-2,0,tarde
0,27,1,mañana
0,10,0,tarde
0,6,0,mañana
0,-7,0,tarde
0,-5,0,tarde
0,4,0,mañana
0,12,0,tarde
0,0,0,mañana
0,-1,0,mañana
0,-7,0,mañana
0,-4,0,mañana
0,65,1,tarde
1,-2,0,noche
1,-4,0,noche
1,3,0,noche
1,51,1,noche
1,0,0,noche
1,3,0,noche
1,-6,0,noche
1,1,0,noche
1,-7,0,noche
1,-7,0,noche
1,3,0,noche
1,-6,0,noche
1,-3,0,noche
0,-2,0,noche
0,12,0,noche
0,13,0,noche
0,-1,0,noche
0,-6,0,noche
0,0,0,noche
0,0,0,noche
0,-3,0,noche
0,3,0,noche
0,-8,0,noche
0,-5,0,noche
0,3,0,noche
0,-5,0,noche
0,-9,0,noche
0,-5,0,noche
1,-6,0,noche
1,6,0,noche
1,-10,0,noche
1,-2,0,noche
1,0,0,noche
1,5,0,noche
1,-2,0,noche
1,18,1,noche
1,2,0,noche
1,-7,0,noche
1,-3,0,noche
1,-3,0,noche
1,2,0,noche
1,-1,0,noche
1,-2,0,noche
1,17,1,noche
0,2,0,noche
0,-8,0,noche
0,4,0,noche
0,-2,0,noche
0,-11,0,noche
0,0,0,noche
0,9,0,noche
0,-7,0,noche
0,-5,0,noche
0,-2,0,noche
0,-4,0,noche
0,-5,0,noche
0,-9,0,noche
0,-1,0,noche
1,-7,0,noche
1,2,0,noche
1,-2,0,noche
1,-5,0,noche
1,1,0,noche
1,0,0,noche
1,-2,0,noche
1,2,0,noche
1,11,0,noche
1,24,1,noche
1,-5,0,noche
1,-5,0,noche
1,-2,0,noche
1,-4,0,noche
1,-7,0,noche
1,-5,0,noche
0,-10,0,noche
0,14,0,tarde
0,14,0,tarde
0,-6,0,tarde
0,50,1,tarde
0,16,1,tarde
0,54,1,tarde
0,101,1,tarde
0,48,1,tarde
0,95,1,tarde
0,58,1,tarde
1,92,1,tarde
1,107,1,tarde
1,29,1,tarde
1,75,1,tarde
1,64,1,tarde
1,131,1,tarde
1,86,1,tarde
1,152,1,tarde
1,77,1,tarde
1,134,1,tarde
1,118,1,tarde
0,134,1,tarde
0,-2,0,noche
0,6,0,noche
0,4,0,noche
0,15,0,noche
0,38,1,noche
0,17,1,noche
0,31,1,noche
0,41,1,noche
0,123,1,noche
0,24,1,noche
1,98,1,noche
1,31,1,noche
1,7,0,noche
1,94,1,noche
1,83,1,noche
1,51,1,noche
1,89,1,noche
1,79,1,noche
1,114,1,noche
1,97,1,noche
0,134,1,noche
0,12,0,tarde
0,-1,0,tarde
0,-12,0,tarde
0,-6,0,tarde
0,9,0,tarde
0,5,0,tarde
0,-2,0,tarde
0,-5,0,tarde
0,4,0,tarde
0,8,0,tarde
0,29,1,tarde
0,6,0,tarde
0,9,0,tarde
0,-7,0,tarde
1,28,1,tarde
1,-3,0,tarde
1,4,0,tarde
1,20,1,tarde
1,13,0,tarde
1,15,0,tarde
1,55,1,tarde
1,38,1,tarde
1,16,1,tarde
1,-9,0,tarde
1,21,1,tarde
1,-3,0,tarde
1,2,0,tarde
1,17,1,tarde
1,21,1,tarde
1,-2,0,tarde
0,15,0,tarde
0,-6,0,noche
0,-2,0,noche
0,1,0,noche
0,0,0,noche
0,-10,0,noche
0,-9,0,noche
0,-9,0,noche
0,-3,0,noche
0,-3,0,noche
0,-6,0,noche
0,10,0,noche
0,-4,0,noche
0,-6,0,noche
1,9,0,noche
1,-10,0,noche
1,-5,0,noche
1,0,0,noche
1,-3,0,noche
1,7,0,noche
1,-5,0,noche
1,-9,0,noche
1,-5,0,noche
1,1,0,noche
1,-5,0,noche
1,-2,0,noche
1,4,0,noche
1,3,0,noche
1,-4,0,noche
0,-3,0,noche
0,-9,0,mañana
0,-8,0,mañana
0,11,0,mañana
0,-9,0,mañana
0,8,0,mañana
0,-6,0,mañana
0,7,0,mañana
0,10,0,mañana
0,-7,0,mañana
0,-6,0,mañana
0,0,0,mañana
0,1,0,mañana
1,4,0,mañana
1,10,0,mañana
1,12,0,mañana
1,10,0,mañana
1,-9,0,mañana
1,0,0,mañana
1,-8,0,mañana
1,20,1,mañana
1,-2,0,mañana
1,-11,0,mañana
1,-1,0,mañana
1,-2,0,mañana
0,-14,0,mañana
0,-10,0,mañana
0,-4,0,mañana
0,-1,0,mañana
0,4,0,mañana
0,-8,0,mañana
0,3,0,mañana
0,26,1,mañana
0,-13,0,mañana
0,4,0,mañana
0,-2,0,mañana
0,-5,0,mañana
1,-12,0,mañana
1,8,0,mañana
1,92,1,mañana
1,-4,0,mañana
1,32,1,mañana
1,-1,0,mañana
1,-5,0,mañana
1,1,0,mañana
1,10,0,mañana
1,-9,0,mañana
1,-3,0,mañana
0,-10,0,mañana
0,-3,0,tarde
0,-11,0,tarde
0,1,0,tarde
0,4,0,tarde
0,2,0,tarde
0,-5,0,tarde
0,-8,0,tarde
0,-3,0,tarde
0,-10,0,tarde
0,15,0,tarde
0,-5,0,tarde
0,16,1,tarde
0,24,1,tarde
0,31,1,tarde
1,65,1,tarde
1,2,0,tarde
1,7,0,tarde
1,117,1,tarde
1,1,0,tarde
1,102,1,tarde
1,-4,0,tarde
0,3,0,noche
0,-12,0,noche
0,15,0,noche
0,6,0,noche
0,-11,0,noche
0,3,0,noche
0,-7,0,noche
0,-11,0,noche
0,36,1,noche
0,-6,0,noche
0,1,0,noche
0,75,1,noche
0,-3,0,noche
1,20,1,noche
1,27,1,noche
1,101,1,noche
1,89,1,noche
